972	5209012	5209012	5224612	3	13	14	22	12	20	16	25	21	33
213	5224612	5224612	5226020	0	61	28	15	20	59	36	19	29	16
157	5226020	5242939	5246639	0	20	28	15	75	16	54	38	14	13
601	5246639	5258579	5268727	0	30	37	21	17	18	16	53	38	25
49	5268727	5268727	5273207	3	13	14	22	12	20	16	25	21	33
268	5268727	5280800	5289790	0	18	17	51	43	16	12	21	30	29
136	5289790	5289790	5291092	0	18	17	51	43	16	12	21	30	29
768	5291092	5299985	5309720	0	30	37	21	17	18	16	53	38	25
711	5309720	5324873	5330243	0	20	13	36	68	14	12	19	35	17
878	5330243	5330243	5336153	0	20	13	36	68	14	12	19	35	17
474	5336153	5345133	5355989	0	30	37	21	17	18	16	53	38	25
526	5355989	5368062	5376618	0	18	17	51	43	16	12	21	30	29
304	5376618	5376618	5378478	0	18	17	51	43	16	12	21	30	29
497	5378478	5378478	5391758	3	13	14	22	12	20	16	25	21	33
367	5378478	5393072	5394122	0	20	28	15	75	16	54	38	14	13
632	5394122	5409897	5410641	0	18	17	51	43	16	12	21	30	29
426	5410641	5410641	5419383	0	18	17	51	43	16	12	21	30	29
659	5419383	5419383	5429117	0	18	17	51	43	16	12	21	30	29
954	5429117	5446600	5464024	0	61	28	15	20	59	36	19	29	16
628	5464024	5481762	5490690	0	18	17	51	43	16	12	21	30	29
413	5490690	5505284	5506659	0	20	28	15	75	16	54	38	14	13
162	5506659	5522434	5529936	0	18	17	51	43	16	12	21	30	29
427	5529936	5538829	5543077	0	30	37	21	17	18	16	53	38	25
447	5543077	5546754	5547924	0	31	21	20	12	64	66	57	46	15
306	5547924	5547924	5560004	3	13	14	22	12	20	16	25	21	33
237	5549899	5560004	5573801	0	19	12	53	15	30	23	29	47	35
555	5573801	5576884	5578556	0	61	28	15	20	59	36	19	29	16
393	5578556	5578556	5590716	3	13	14	22	12	20	16	25	21	33
509	5589440	5590716	5597736	0	15	24	38	32	46	19	26	62	21
530	5597736	5613948	5614134	0	18	17	51	43	16	12	21	30	29
92	5614134	5628728	5631878	0	20	28	15	75	16	54	38	14	13
782	5631878	5643818	5653435	0	30	37	21	17	18	16	53	38	25
565	5653435	5665508	5672638	0	18	17	51	43	16	12	21	30	29
108	5672638	5691765	5700014	0	19	12	53	15	30	23	29	47	35
579	5700014	5703097	5707057	0	61	28	15	20	59	36	19	29	16
780	5707057	5725270	5734769	0	30	37	21	17	18	16	53	38	25
326	5734769	5745528	5750896	0	61	28	15	20	59	36	19	29	16
666	5750896	5750896	5756496	3	13	14	22	12	20	16	25	21	33
418	5750896	5768634	5777562	0	18	17	51	43	16	12	21	30	29
91	5777562	5777562	5789900	0	18	17	51	43	16	12	21	30	29
699	5789900	5798793	5807466	0	30	37	21	17	18	16	53	38	25
270	5807466	5807466	5822986	3	13	14	22	12	20	16	25	21	33
395	5807833	5822986	5825986	0	20	13	36	68	14	12	19	35	17
30	5825986	5838373	5839687	0	19	12	53	15	30	23	29	47	35
149	5839687	5839687	5845089	0	19	12	53	15	30	23	29	47	35
422	5845089	5845089	5852817	4	12	32	24	14	68	38	46	13	16
674	5852817	5852817	5854273	4	12	32	24	14	68	38	46	13	16
242	5845089	5855484	5857484	0	20	28	15	75	16	54	38	14	13
515	5857484	5857484	5864652	4	12	32	24	14	68	38	46	13	16
749	5857484	5865160	5869175	0	19	12	53	15	30	23	29	47	35
823	5869175	5869175	5870270	0	19	12	53	15	30	23	29	47	35
82	5870270	5873353	5874761	0	61	28	15	20	59	36	19	29	16
802	5874761	5888821	5890072	0	31	21	20	12	64	66	57	46	15
505	5890072	5909707	5912827	0	15	24	38	32	46	19	26	62	21
949	5912827	5929039	5929597	0	18	17	51	43	16	12	21	30	29
344	5929597	5944191	5948866	0	20	28	15	75	16	54	38	14	13
178	5948866	5960806	5967355	0	30	37	21	17	18	16	53	38	25
352	5967355	5979428	5981164	0	18	17	51	43	16	12	21	30	29
893	5981164	5998647	6006391	0	61	28	15	20	59	36	19	29	16
712	6006391	6023310	6025835	0	20	28	15	75	16	54	38	14	13
320	6025835	6025835	6029685	0	20	28	15	75	16	54	38	14	13
948	6029685	6029685	6043925	3	13	14	22	12	20	16	25	21	33
331	6041595	6043925	6046653	0	61	28	15	20	59	36	19	29	16
406	6046653	6046901	6051431	0	20	13	36	68	14	12	19	35	17
209	6051431	6061554	6067320	0	18	17	51	43	16	12	21	30	29
206	6067320	6067320	6070420	0	18	17	51	43	16	12	21	30	29
472	6070420	6070420	6075194	0	18	17	51	43	16	12	21	30	29
981	6075194	6075194	6087594	3	13	14	22	12	20	16	25	21	33
636	6075194	6089907	6090375	0	15	24	38	32	46	19	26	62	21
909	6090375	6101986	6102778	0	61	28	15	20	59	36	19	29	16
376	6102778	6103026	6107196	0	20	13	36	68	14	12	19	35	17
898	6107196	6107196	6108932	4	12	32	24	14	68	38	46	13	16
252	6107196	6119831	6123315	0	15	24	38	32	46	19	26	62	21
185	6123315	6123315	6131635	3	13	14	22	12	20	16	25	21	33
77	6131635	6131635	6132363	4	12	32	24	14	68	38	46	13	16
591	6124560	6132363	6140387	0	30	37	21	17	18	16	53	38	25
334	6140387	6152460	6158908	0	18	17	51	43	16	12	21	30	29
811	6158908	6158908	6160268	3	13	14	22	12	20	16	25	21	33
460	6160268	6160268	6162348	3	13	14	22	12	20	16	25	21	33
980	6158908	6176391	6193023	0	61	28	15	20	59	36	19	29	16
473	6193023	6193271	6193991	0	20	13	36	68	14	12	19	35	17
0	6193991	6200461	6201964	0	31	21	20	12	64	66	57	46	15
914	6201964	6201964	6209076	4	12	32	24	14	68	38	46	13	16
65	6209076	6209076	6210723	0	31	21	20	12	64	66	57	46	15
806	6210723	6230358	6234362	0	15	24	38	32	46	19	26	62	21
819	6234362	6234362	6236266	4	12	32	24	14	68	38	46	13	16
335	6234362	6242165	6245056	0	30	37	21	17	18	16	53	38	25
163	6245056	6245056	6246904	4	12	32	24	14	68	38	46	13	16
627	6245056	6251757	6263583	0	19	12	53	15	30	23	29	47	35
216	6263583	6267999	6276908	0	30	37	21	17	18	16	53	38	25
345	6276908	6276908	6285168	0	30	37	21	17	18	16	53	38	25
45	6285168	6295927	6298391	0	61	28	15	20	59	36	19	29	16
783	6298391	6316129	6322329	0	18	17	51	43	16	12	21	30	29
534	6322329	6322329	6335769	3	13	14	22	12	20	16	25	21	33
309	6322329	6336923	6337148	0	20	28	15	75	16	54	38	14	13
305	6337148	6349088	6353631	0	30	37	21	17	18	16	53	38	25
59	6353631	6361476	6364901	0	20	28	15	75	16	54	38	14	13
825	6364901	6367231	6374447	0	61	28	15	20	59	36	19	29	16
457	6374447	6387135	6392391	0	19	12	53	15	30	23	29	47	35
275	6392391	6410056	6417186	0	18	17	51	43	16	12	21	30	29
732	6417186	6436313	6441715	0	19	12	53	15	30	23	29	47	35
533	6441715	6449084	6451904	0	20	13	36	68	14	12	19	35	17
5	6451904	6464539	6468283	0	15	24	38	32	46	19	26	62	21
416	6468283	6468283	6477803	4	12	32	24	14	68	38	46	13	16
221	6468283	6479894	6490014	0	61	28	15	20	59	36	19	29	16
384	6490014	6491290	6493682	0	15	24	38	32	46	19	26	62	21
857	6493682	6493682	6503406	0	15	24	38	32	46	19	26	62	21
20	6503406	6503406	6504806	4	12	32	24	14	68	38	46	13	16
525	6503406	6522295	6522685	0	20	13	36	68	14	12	19	35	17
412	6522685	6541727	6542152	0	20	28	15	75	16	54	38	14	13
480	6542152	6561584	6570788	0	15	24	38	32	46	19	26	62	21
924	6570788	6587000	6592518	0	18	17	51	43	16	12	21	30	29
816	6592518	6607231	6607751	0	15	24	38	32	46	19	26	62	21
907	6607751	6607751	6614079	4	12	32	24	14	68	38	46	13	16
721	6607751	6621669	6629480	0	19	12	53	15	30	23	29	47	35
902	6629480	6636849	6638679	0	20	13	36	68	14	12	19	35	17
471	6638679	6638679	6640527	4	12	32	24	14	68	38	46	13	16
158	6640527	6640527	6654847	3	13	14	22	12	20	16	25	21	33
364	6645867	6654847	6657089	0	30	37	21	17	18	16	53	38	25
577	6657089	6657089	6665349	0	30	37	21	17	18	16	53	38	25
67	6665349	6677422	6683064	0	18	17	51	43	16	12	21	30	29
923	6683064	6697658	6702458	0	20	28	15	75	16	54	38	14	13
98	6702458	6718233	6725239	0	18	17	51	43	16	12	21	30	29
174	6725239	6734132	6736728	0	30	37	21	17	18	16	53	38	25
222	6736728	6744573	6745898	0	20	28	15	75	16	54	38	14	13
470	6745898	6764458	6768928	0	20	13	36	68	14	12	19	35	17
624	6768928	6768928	6770998	0	20	13	36	68	14	12	19	35	17
567	6770998	6770998	6779398	4	12	32	24	14	68	38	46	13	16
571	6770998	6787639	6804711	0	61	28	15	20	59	36	19	29	16
670	6804711	6805987	6813839	0	15	24	38	32	46	19	26	62	21
293	6813839	6832728	6837978	0	20	13	36	68	14	12	19	35	17
29	6837978	6846958	6856693	0	30	37	21	17	18	16	53	38	25
664	6856693	6856693	6857085	4	12	32	24	14	68	38	46	13	16
312	6856693	6868766	6878500	0	18	17	51	43	16	12	21	30	29
982	6878500	6878500	6888854	0	18	17	51	43	16	12	21	30	29
729	6888854	6888854	6895182	4	12	32	24	14	68	38	46	13	16
387	6888854	6903567	6911627	0	15	24	38	32	46	19	26	62	21
673	6911627	6919430	6929519	0	30	37	21	17	18	16	53	38	25
614	6929519	6936220	6949433	0	19	12	53	15	30	23	29	47	35
453	6949433	6949433	6953409	4	12	32	24	14	68	38	46	13	16
678	6953409	6953409	6966529	3	13	14	22	12	20	16	25	21	33
244	6957289	6966529	6967681	0	31	21	20	12	64	66	57	46	15
740	6967681	6968180	6970102	0	18	17	51	43	16	12	21	30	29
495	6970102	6984696	6986171	0	20	28	15	75	16	54	38	14	13
606	6986171	6993847	6996402	0	19	12	53	15	30	23	29	47	35
720	6996402	6996402	7001218	4	12	32	24	14	68	38	46	13	16
245	6996402	7003771	7008241	0	20	13	36	68	14	12	19	35	17
835	7008241	7017221	7027251	0	30	37	21	17	18	16	53	38	25
231	7027251	7027251	7033019	4	12	32	24	14	68	38	46	13	16
182	7033019	7033019	7033979	3	13	14	22	12	20	16	25	21	33
593	7033979	7033979	7043819	3	13	14	22	12	20	16	25	21	33
203	7035974	7043819	7047644	0	20	28	15	75	16	54	38	14	13
265	7047644	7059584	7066428	0	30	37	21	17	18	16	53	38	25
761	7066428	7081163	7082255	0	15	24	38	32	46	19	26	62	21
865	7082255	7082255	7084595	0	15	24	38	32	46	19	26	62	21
290	7084595	7096206	7109318	0	61	28	15	20	59	36	19	29	16
940	7109318	7123378	7124305	0	31	21	20	12	64	66	57	46	15
983	7124305	7134410	7139447	0	19	12	53	15	30	23	29	47	35
741	7139447	7146816	7149846	0	20	13	36	68	14	12	19	35	17
719	7149846	7149846	7151556	0	20	13	36	68	14	12	19	35	17
111	7151556	7164191	7171315	0	15	24	38	32	46	19	26	62	21
855	7171315	7191092	7195592	0	20	28	15	75	16	54	38	14	13
861	7195592	7215024	7220952	0	15	24	38	32	46	19	26	62	21
173	7220952	7234870	7240564	0	19	12	53	15	30	23	29	47	35
612	7240564	7240564	7246244	3	13	14	22	12	20	16	25	21	33
514	7240564	7247933	7252583	0	20	13	36	68	14	12	19	35	17
681	7252583	7252583	7252913	0	20	13	36	68	14	12	19	35	17
228	7252913	7252913	7253529	4	12	32	24	14	68	38	46	13	16
583	7252913	7263036	7267252	0	18	17	51	43	16	12	21	30	29
724	7267252	7286379	7290248	0	19	12	53	15	30	23	29	47	35
899	7290248	7300643	7304343	0	20	28	15	75	16	54	38	14	13
641	7304343	7304343	7307693	0	20	28	15	75	16	54	38	14	13
79	7307693	7307693	7309293	3	13	14	22	12	20	16	25	21	33
722	7307693	7327125	7329673	0	15	24	38	32	46	19	26	62	21
912	7329673	7329673	7331801	4	12	32	24	14	68	38	46	13	16
1	7331801	7331801	7337961	4	12	32	24	14	68	38	46	13	16
314	7330158	7337961	7343566	0	30	37	21	17	18	16	53	38	25
569	7343566	7343566	7344805	0	30	37	21	17	18	16	53	38	25
648	7344805	7356878	7359544	0	18	17	51	43	16	12	21	30	29
968	7359544	7374257	7383981	0	15	24	38	32	46	19	26	62	21
328	7383981	7383981	7385421	3	13	14	22	12	20	16	25	21	33
656	7385421	7385421	7389581	3	13	14	22	12	20	16	25	21	33
727	7383981	7391784	7393318	0	30	37	21	17	18	16	53	38	25
315	7393318	7401163	7402238	0	20	28	15	75	16	54	38	14	13
69	7402238	7414212	7415283	0	31	21	20	12	64	66	57	46	15
552	7415283	7415283	7416192	0	31	21	20	12	64	66	57	46	15
647	7416192	7416192	7421072	3	13	14	22	12	20	16	25	21	33
683	7416192	7435827	7441599	0	15	24	38	32	46	19	26	62	21
361	7441599	7461376	7464776	0	20	28	15	75	16	54	38	14	13
363	7464776	7464776	7479736	3	13	14	22	12	20	16	25	21	33
226	7472060	7479736	7487912	0	19	12	53	15	30	23	29	47	35
327	7487912	7505577	7517419	0	18	17	51	43	16	12	21	30	29
241	7517419	7536546	7540634	0	19	12	53	15	30	23	29	47	35
880	7540634	7545050	7549180	0	30	37	21	17	18	16	53	38	25
127	7549180	7555881	7563035	0	19	12	53	15	30	23	29	47	35
479	7563035	7563035	7573355	3	13	14	22	12	20	16	25	21	33
846	7573355	7573355	7582987	4	12	32	24	14	68	38	46	13	16
541	7581240	7582987	7583611	0	15	24	38	32	46	19	26	62	21
397	7583611	7591414	7595426	0	30	37	21	17	18	16	53	38	25
238	7595426	7595426	7598338	4	12	32	24	14	68	38	46	13	16
776	7598338	7598338	7611058	3	13	14	22	12	20	16	25	21	33
180	7607381	7611058	7612516	0	31	21	20	12	64	66	57	46	15
303	7612516	7613015	7617541	0	18	17	51	43	16	12	21	30	29
276	7617541	7626434	7630092	0	30	37	21	17	18	16	53	38	25
660	7630092	7645245	7647645	0	20	13	36	68	14	12	19	35	17
756	7647645	7666687	7667612	0	20	28	15	75	16	54	38	14	13
448	7667612	7679586	7680882	0	31	21	20	12	64	66	57	46	15
487	7680882	7687469	7691245	0	30	37	21	17	18	16	53	38	25
484	7691245	7706398	7710328	0	20	13	36	68	14	12	19	35	17
247	7710328	7720451	7730867	0	18	17	51	43	16	12	21	30	29
682	7730867	7736488	7736677	0	31	21	20	12	64	66	57	46	15
122	7736677	7756312	7761720	0	15	24	38	32	46	19	26	62	21
288	7761720	7779936	7781529	0	31	21	20	12	64	66	57	46	15
771	7781529	7781529	7781700	0	31	21	20	12	64	66	57	46	15
256	7781700	7801335	7802271	0	15	24	38	32	46	19	26	62	21
978	7802271	7810074	7814027	0	30	37	21	17	18	16	53	38	25
542	7814027	7817704	7819405	0	31	21	20	12	64	66	57	46	15
764	7819405	7819405	7823437	4	12	32	24	14	68	38	46	13	16
685	7819405	7829510	7833744	0	19	12	53	15	30	23	29	47	35
995	7833744	7835491	7836999	0	15	24	38	32	46	19	26	62	21
267	7836999	7836999	7846599	3	13	14	22	12	20	16	25	21	33
752	7836999	7853211	7860837	0	18	17	51	43	16	12	21	30	29
609	7860837	7878320	7892400	0	61	28	15	20	59	36	19	29	16
582	7892400	7893676	7899552	0	15	24	38	32	46	19	26	62	21
493	7899552	7913470	7921573	0	19	12	53	15	30	23	29	47	35
977	7921573	7928942	7933142	0	20	13	36	68	14	12	19	35	17
31	7933142	7943265	7948659	0	18	17	51	43	16	12	21	30	29
156	7948659	7963372	7970184	0	15	24	38	32	46	19	26	62	21
922	7970184	7981795	7997107	0	61	28	15	20	59	36	19	29	16
621	7997107	7997107	8001427	3	13	14	22	12	20	16	25	21	33
424	8001179	8001427	8002237	0	20	13	36	68	14	12	19	35	17
904	8002237	8018878	8029966	0	61	28	15	20	59	36	19	29	16
665	8029966	8042654	8043384	0	19	12	53	15	30	23	29	47	35
291	8043384	8043384	8050904	3	13	14	22	12	20	16	25	21	33
842	8046488	8050904	8054149	0	30	37	21	17	18	16	53	38	25
585	8054149	8064908	8074764	0	61	28	15	20	59	36	19	29	16
23	8074764	8076040	8076976	0	15	24	38	32	46	19	26	62	21
177	8076976	8095192	8095903	0	31	21	20	12	64	66	57	46	15
377	8095903	8096402	8103346	0	18	17	51	43	16	12	21	30	29
110	8103346	8122473	8128240	0	19	12	53	15	30	23	29	47	35
198	8128240	8138635	8140310	0	20	28	15	75	16	54	38	14	13
669	8140310	8158870	8159290	0	20	13	36	68	14	12	19	35	17
401	8159290	8169413	8173319	0	18	17	51	43	16	12	21	30	29
449	8173319	8182859	8187239	0	20	13	36	68	14	12	19	35	17
289	8187239	8187239	8194855	4	12	32	24	14	68	38	46	13	16
485	8187239	8206281	8208706	0	20	28	15	75	16	54	38	14	13
404	8208706	8208706	8214026	4	12	32	24	14	68	38	46	13	16
938	8214026	8214026	8219146	3	13	14	22	12	20	16	25	21	33
154	8219146	8219146	8227098	4	12	32	24	14	68	38	46	13	16
330	8224768	8227098	8240210	0	61	28	15	20	59	36	19	29	16
643	8240210	8240210	8240690	3	13	14	22	12	20	16	25	21	33
286	8240690	8240690	8243570	3	13	14	22	12	20	16	25	21	33
774	8243570	8243570	8244626	0	61	28	15	20	59	36	19	29	16
921	8244626	8257314	8266439	0	19	12	53	15	30	23	29	47	35
420	8266439	8266439	8275455	4	12	32	24	14	68	38	46	13	16
622	8266439	8284104	8289250	0	18	17	51	43	16	12	21	30	29
477	8289250	8303844	8305269	0	20	28	15	75	16	54	38	14	13
324	8305269	8312945	8319734	0	19	12	53	15	30	23	29	47	35
322	8319734	8319734	8324830	4	12	32	24	14	68	38	46	13	16
642	8319734	8337399	8342545	0	18	17	51	43	16	12	21	30	29
464	8342545	8352085	8354815	0	20	13	36	68	14	12	19	35	17
510	8354815	8354815	8361143	4	12	32	24	14	68	38	46	13	16
625	8361143	8361143	8364447	4	12	32	24	14	68	38	46	13	16
837	8364447	8364447	8369087	3	13	14	22	12	20	16	25	21	33
58	8369087	8369087	8374351	4	12	32	24	14	68	38	46	13	16
70	8374351	8374351	8375151	3	13	14	22	12	20	16	25	21	33
557	8356109	8375151	8375851	0	20	28	15	75	16	54	38	14	13
654	8375851	8395283	8403447	0	15	24	38	32	46	19	26	62	21
78	8403447	8422336	8425036	0	20	13	36	68	14	12	19	35	17
175	8425036	8437423	8448081	0	19	12	53	15	30	23	29	47	35
644	8448081	8448081	8459201	3	13	14	22	12	20	16	25	21	33
130	8454785	8459201	8461148	0	30	37	21	17	18	16	53	38	25
751	8461148	8471907	8474635	0	61	28	15	20	59	36	19	29	16
989	8474635	8492848	8493202	0	30	37	21	17	18	16	53	38	25
66	8493202	8493202	8493379	0	30	37	21	17	18	16	53	38	25
928	8493379	8500080	8507964	0	19	12	53	15	30	23	29	47	35
134	8507964	8509711	8510699	0	15	24	38	32	46	19	26	62	21
560	8510699	8510699	8519827	4	12	32	24	14	68	38	46	13	16
125	8510699	8528915	8529509	0	31	21	20	12	64	66	57	46	15
969	8529509	8549144	8551380	0	15	24	38	32	46	19	26	62	21
8	8551380	8565298	8570919	0	19	12	53	15	30	23	29	47	35
494	8570919	8570919	8581577	0	19	12	53	15	30	23	29	47	35
251	8581577	8581577	8588777	3	13	14	22	12	20	16	25	21	33
112	8584361	8588777	8597981	0	30	37	21	17	18	16	53	38	25
152	8597981	8597981	8609663	0	30	37	21	17	18	16	53	38	25
429	8609663	8621736	8626200	0	18	17	51	43	16	12	21	30	29
564	8626200	8626200	8629486	0	18	17	51	43	16	12	21	30	29
414	8629486	8639026	8641396	0	20	13	36	68	14	12	19	35	17
296	8641396	8641396	8650596	3	13	14	22	12	20	16	25	21	33
661	8650596	8650596	8664436	3	13	14	22	12	20	16	25	21	33
830	8652049	8664436	8677503	0	19	12	53	15	30	23	29	47	35
488	8677503	8680586	8681994	0	61	28	15	20	59	36	19	29	16
927	8681994	8681994	8684346	4	12	32	24	14	68	38	46	13	16
292	8684346	8684346	8699658	0	61	28	15	20	59	36	19	29	16
234	8699658	8700934	8703014	0	15	24	38	32	46	19	26	62	21
195	8703014	8710817	8721319	0	30	37	21	17	18	16	53	38	25
937	8721319	8728020	8732400	0	19	12	53	15	30	23	29	47	35
272	8732400	8732400	8743280	3	13	14	22	12	20	16	25	21	33
587	8743280	8743280	8744448	0	19	12	53	15	30	23	29	47	35
535	8744448	8751817	8754337	0	20	13	36	68	14	12	19	35	17
42	8754337	8764460	8765514	0	18	17	51	43	16	12	21	30	29
40	8765514	8774407	8782313	0	30	37	21	17	18	16	53	38	25
151	8782313	8793072	8808824	0	61	28	15	20	59	36	19	29	16
294	8808824	8821512	8829834	0	19	12	53	15	30	23	29	47	35
168	8829834	8847499	8851777	0	18	17	51	43	16	12	21	30	29
200	8851777	8866490	8870702	0	15	24	38	32	46	19	26	62	21
319	8870702	8870702	8871486	4	12	32	24	14	68	38	46	13	16
403	8870702	8888918	8889521	0	31	21	20	12	64	66	57	46	15
440	8889521	8889521	8900329	4	12	32	24	14	68	38	46	13	16
380	8900329	8900329	8910489	3	13	14	22	12	20	16	25	21	33
767	8898754	8910489	8914664	0	20	28	15	75	16	54	38	14	13
518	8914664	8926604	8927194	0	30	37	21	17	18	16	53	38	25
932	8927194	8927194	8927666	0	30	37	21	17	18	16	53	38	25
246	8927666	8927666	8935506	4	12	32	24	14	68	38	46	13	16
355	8927666	8939739	8950775	0	18	17	51	43	16	12	21	30	29
35	8950775	8950775	8951415	3	13	14	22	12	20	16	25	21	33
566	8950775	8969902	8977640	0	19	12	53	15	30	23	29	47	35
758	8977640	8977640	8983520	4	12	32	24	14	68	38	46	13	16
202	8977640	8986880	8986916	0	31	21	20	12	64	66	57	46	15
804	8986916	9006551	9009255	0	15	24	38	32	46	19	26	62	21
796	9009255	9009255	9020231	4	12	32	24	14	68	38	46	13	16
24	9009255	9023173	9029305	0	19	12	53	15	30	23	29	47	35
649	9029305	9039700	9041300	0	20	28	15	75	16	54	38	14	13
615	9041300	9060732	9070612	0	15	24	38	32	46	19	26	62	21
772	9070612	9086824	9093520	0	18	17	51	43	16	12	21	30	29
337	9093520	9102413	9103416	0	30	37	21	17	18	16	53	38	25
225	9103416	9107093	9107129	0	31	21	20	12	64	66	57	46	15
13	9107129	9107628	9114076	0	18	17	51	43	16	12	21	30	29
250	9114076	9114076	9116990	0	18	17	51	43	16	12	21	30	29
539	9116990	9125883	9133671	0	30	37	21	17	18	16	53	38	25
790	9133671	9133671	9141459	0	30	37	21	17	18	16	53	38	25
143	9141459	9156194	9160042	0	15	24	38	32	46	19	26	62	21
137	9160042	9160042	9167266	4	12	32	24	14	68	38	46	13	16
974	9167266	9167266	9175946	4	12	32	24	14	68	38	46	13	16
777	9164335	9175946	9186594	0	61	28	15	20	59	36	19	29	16
945	9186594	9186842	9191882	0	20	13	36	68	14	12	19	35	17
791	9191882	9208523	9213803	0	61	28	15	20	59	36	19	29	16
193	9213803	9213803	9223963	3	13	14	22	12	20	16	25	21	33
734	9213803	9232016	9233963	0	30	37	21	17	18	16	53	38	25
693	9233963	9246036	9252856	0	18	17	51	43	16	12	21	30	29
961	9252856	9262396	9265726	0	20	13	36	68	14	12	19	35	17
165	9265726	9265726	9273966	3	13	14	22	12	20	16	25	21	33
672	9273966	9273966	9276318	4	12	32	24	14	68	38	46	13	16
753	9276318	9276318	9284662	4	12	32	24	14	68	38	46	13	16
86	9284662	9284662	9297702	3	13	14	22	12	20	16	25	21	33
992	9278660	9297702	9301027	0	20	28	15	75	16	54	38	14	13
527	9301027	9303357	9303797	0	61	28	15	20	59	36	19	29	16
529	9303797	9316485	9319770	0	19	12	53	15	30	23	29	47	35
884	9319770	9337435	9340349	0	18	17	51	43	16	12	21	30	29
592	9340349	9340349	9343469	3	13	14	22	12	20	16	25	21	33
848	9340349	9357832	9359240	0	61	28	15	20	59	36	19	29	16
148	9359240	9377453	9385359	0	30	37	21	17	18	16	53	38	25
465	9385359	9392060	9403886	0	19	12	53	15	30	23	29	47	35
73	9403886	9403886	9405846	4	12	32	24	14	68	38	46	13	16
964	9405846	9405846	9412006	3	13	14	22	12	20	16	25	21	33
818	9407590	9412006	9412832	0	30	37	21	17	18	16	53	38	25
607	9412832	9427985	9430355	0	20	13	36	68	14	12	19	35	17
763	9430355	9446996	9464156	0	61	28	15	20	59	36	19	29	16
12	9464156	9464156	9467292	4	12	32	24	14	68	38	46	13	16
400	9464156	9481894	9492124	0	18	17	51	43	16	12	21	30	29
568	9492124	9501664	9506014	0	20	13	36	68	14	12	19	35	17
171	9506014	9516137	9526553	0	18	17	51	43	16	12	21	30	29
499	9526553	9532174	9532309	0	31	21	20	12	64	66	57	46	15
109	9532309	9551944	9553972	0	15	24	38	32	46	19	26	62	21
88	9553972	9572861	9573371	0	20	13	36	68	14	12	19	35	17
37	9573371	9586006	9591986	0	15	24	38	32	46	19	26	62	21
963	9591986	9611763	9613813	0	20	28	15	75	16	54	38	14	13
194	9613813	9629588	9631324	0	18	17	51	43	16	12	21	30	29
368	9631324	9645918	9646968	0	20	28	15	75	16	54	38	14	13
574	9646968	9662743	9672353	0	18	17	51	43	16	12	21	30	29
129	9672353	9681893	9683873	0	20	13	36	68	14	12	19	35	17
739	9683873	9700514	9707730	0	61	28	15	20	59	36	19	29	16
631	9707730	9721790	9722609	0	31	21	20	12	64	66	57	46	15
834	9722609	9722609	9723131	0	31	21	20	12	64	66	57	46	15
282	9723131	9742766	9747342	0	15	24	38	32	46	19	26	62	21
383	9747342	9755145	9762048	0	30	37	21	17	18	16	53	38	25
581	9762048	9762048	9771547	0	30	37	21	17	18	16	53	38	25
217	9771547	9771547	9781291	4	12	32	24	14	68	38	46	13	16
468	9781291	9781291	9789138	0	30	37	21	17	18	16	53	38	25
523	9789138	9796983	9797483	0	20	28	15	75	16	54	38	14	13
145	9797483	9797483	9807899	4	12	32	24	14	68	38	46	13	16
459	9797483	9809457	9810771	0	31	21	20	12	64	66	57	46	15
263	9810771	9810771	9811731	3	13	14	22	12	20	16	25	21	33
445	9811731	9811731	9814363	4	12	32	24	14	68	38	46	13	16
605	9813686	9814363	9827739	0	61	28	15	20	59	36	19	29	16
952	9827739	9829015	9832499	0	15	24	38	32	46	19	26	62	21
240	9832499	9852276	9855826	0	20	28	15	75	16	54	38	14	13
371	9855826	9867766	9879507	0	30	37	21	17	18	16	53	38	25
765	9879507	9887352	9890302	0	20	28	15	75	16	54	38	14	13
519	9890302	9897978	9906665	0	19	12	53	15	30	23	29	47	35
144	9906665	9924330	9936048	0	18	17	51	43	16	12	21	30	29
860	9936048	9936048	9942448	3	13	14	22	12	20	16	25	21	33
430	9936048	9955175	9966198	0	19	12	53	15	30	23	29	47	35
852	9966198	9983863	9993473	0	18	17	51	43	16	12	21	30	29
17	9993473	9993473	10001033	4	12	32	24	14	68	38	46	13	16
301	10001033	10001033	10003945	4	12	32	24	14	68	38	46	13	16
34	10003945	10003945	10010889	4	12	32	24	14	68	38	46	13	16
691	10010889	10010889	10023289	0	18	17	51	43	16	12	21	30	29
339	10023289	10023289	10033085	0	18	17	51	43	16	12	21	30	29
350	10033085	10047798	10057834	0	15	24	38	32	46	19	26	62	21
934	10057834	10076723	10077203	0	20	13	36	68	14	12	19	35	17
118	10077203	10077203	10081133	0	20	13	36	68	14	12	19	35	17
39	10081133	10081133	10095373	3	13	14	22	12	20	16	25	21	33
399	10082986	10095373	10101797	0	19	12	53	15	30	23	29	47	35
454	10101797	10106213	10116007	0	30	37	21	17	18	16	53	38	25
589	10116007	10126766	10126854	0	61	28	15	20	59	36	19	29	16
920	10126854	10139542	10144506	0	19	12	53	15	30	23	29	47	35
713	10144506	10147589	10165101	0	61	28	15	20	59	36	19	29	16
389	10165101	10182839	10189597	0	18	17	51	43	16	12	21	30	29
300	10189597	10198490	10208520	0	30	37	21	17	18	16	53	38	25
277	10208520	10208520	10217370	0	30	37	21	17	18	16	53	38	25
